timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751228945301,421,/web/index.php/pim/viewEmployeeList-121,200,OK,TG_performance 1-3,text,true,,3304,873,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,420,0,0
1751228945767,353,click employee list,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-2,,true,,3304,873,5,5,null,0,1021,0
1751228945767,353,/web/index.php/pim/viewEmployeeList-121,200,OK,TG_performance 1-2,text,true,,3304,873,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,353,0,0
1751228946288,335,click employee list,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-1,,true,,3304,873,5,5,null,0,1065,0
1751228946289,335,/web/index.php/pim/viewEmployeeList-121,200,OK,TG_performance 1-1,text,true,,3304,873,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,334,0,0
1751228946741,352,click employee list,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-4,,true,,3304,873,5,5,null,0,1080,0
1751228946741,352,/web/index.php/pim/viewEmployeeList-121,200,OK,TG_performance 1-4,text,true,,3304,873,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewEmployeeList,352,0,0
1751228946241,1281,search employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-5,,true,,17490,2547,5,5,null,0,3126,0
1751228946241,652,/web/index.php/api/v2/pim/employees-125,200,OK,TG_performance 1-5,text,true,,14390,864,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,652,0,0
1751228947895,315,/web/index.php/api/v2/pim/employees-132,200,OK,TG_performance 1-5,text,true,,1419,805,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?nameOrId=user551&includeEmployees=onlyCurrent,315,0,0
1751228949304,314,/web/index.php/api/v2/pim/employees-144,200,OK,TG_performance 1-5,text,true,,1681,878,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&empNumber=210&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,314,0,0
1751228946764,1261,search employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-3,,true,,17566,2546,5,5,null,0,3176,0
1751228946764,607,/web/index.php/api/v2/pim/employees-125,200,OK,TG_performance 1-3,text,true,,14390,864,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,607,0,0
1751228948455,332,/web/index.php/api/v2/pim/employees-132,200,OK,TG_performance 1-3,text,true,,1419,804,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?nameOrId=user85&includeEmployees=onlyCurrent,332,0,0
1751228949831,322,/web/index.php/api/v2/pim/employees-144,200,OK,TG_performance 1-3,text,true,,1757,878,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&empNumber=209&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,322,0,0
1751228947141,1208,search employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-2,,true,,17489,2547,5,5,null,0,3085,0
1751228947142,578,/web/index.php/api/v2/pim/employees-125,200,OK,TG_performance 1-2,text,true,,14390,864,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,578,0,0
1751228948735,317,/web/index.php/api/v2/pim/employees-132,200,OK,TG_performance 1-2,text,true,,1419,805,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?nameOrId=user113&includeEmployees=onlyCurrent,317,0,0
1751228950114,313,/web/index.php/api/v2/pim/employees-144,200,OK,TG_performance 1-2,text,true,,1680,878,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&empNumber=212&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,313,0,0
1751228947688,1221,search employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-1,,true,,17565,2547,5,5,null,0,3220,0
1751228947689,589,/web/index.php/api/v2/pim/employees-125,200,OK,TG_performance 1-1,text,true,,14390,864,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,589,0,0
1751228949365,307,/web/index.php/api/v2/pim/employees-132,200,OK,TG_performance 1-1,text,true,,1419,805,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?nameOrId=user330&includeEmployees=onlyCurrent,307,0,0
1751228950728,325,/web/index.php/api/v2/pim/employees-144,200,OK,TG_performance 1-1,text,true,,1756,878,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&empNumber=211&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,325,0,0
1751228950648,641,click performance,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-5,,true,,5383,1816,5,5,null,0,1018,0
1751228950648,641,/web/index.php/performance/viewPerformanceModule-243,200,OK,TG_performance 1-5,text,true,,5383,1816,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,305,0,0
1751228950648,305,/web/index.php/performance/viewPerformanceModule-243-0,302,Found,TG_performance 1-5,text,true,,2144,903,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceModule,305,0,0
1751228950953,336,/web/index.php/performance/viewPerformanceModule-243-1,200,OK,TG_performance 1-5,text,true,,3239,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,335,0,0
1751228948173,1273,search employee,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-4,,true,,17565,2547,5,5,null,0,3218,0
1751228948173,604,/web/index.php/api/v2/pim/employees-125,200,OK,TG_performance 1-4,text,true,,14390,864,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,604,0,0
1751228949845,329,/web/index.php/api/v2/pim/employees-132,200,OK,TG_performance 1-4,text,true,,1419,805,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?nameOrId=user117&includeEmployees=onlyCurrent,329,0,0
1751228951256,340,/web/index.php/api/v2/pim/employees-144,200,OK,TG_performance 1-4,text,true,,1756,878,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees?limit=50&offset=0&model=detailed&empNumber=213&includeEmployees=onlyCurrent&sortField=employee.firstName&sortOrder=ASC,340,0,0
1751228951201,717,click performance,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-3,,true,,5383,1816,5,5,null,0,1016,0
1751228951201,717,/web/index.php/performance/viewPerformanceModule-243,200,OK,TG_performance 1-3,text,true,,5383,1816,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,321,0,0
1751228951201,321,/web/index.php/performance/viewPerformanceModule-243-0,302,Found,TG_performance 1-3,text,true,,2144,903,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceModule,321,0,0
1751228951523,395,/web/index.php/performance/viewPerformanceModule-243-1,200,OK,TG_performance 1-3,text,true,,3239,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,395,0,0
1751228951435,626,click performance,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-2,,true,,5383,1816,5,5,null,0,1007,0
1751228951435,626,/web/index.php/performance/viewPerformanceModule-243,200,OK,TG_performance 1-2,text,true,,5383,1816,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,298,0,0
1751228951435,298,/web/index.php/performance/viewPerformanceModule-243-0,302,Found,TG_performance 1-2,text,true,,2144,903,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceModule,298,0,0
1751228951734,327,/web/index.php/performance/viewPerformanceModule-243-1,200,OK,TG_performance 1-2,text,true,,3239,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,327,0,0
1751228952130,630,click performance,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-1,,true,,5383,1816,5,5,null,0,1074,0
1751228952130,630,/web/index.php/performance/viewPerformanceModule-243,200,OK,TG_performance 1-1,text,true,,5383,1816,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,305,0,0
1751228952130,305,/web/index.php/performance/viewPerformanceModule-243-0,302,Found,TG_performance 1-1,text,true,,2144,903,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceModule,305,0,0
1751228952436,324,/web/index.php/performance/viewPerformanceModule-243-1,200,OK,TG_performance 1-1,text,true,,3239,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,324,0,0
1751228952664,657,click performance,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-4,,true,,5383,1816,5,5,null,0,1099,0
1751228952664,657,/web/index.php/performance/viewPerformanceModule-243,200,OK,TG_performance 1-4,text,true,,5383,1816,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,320,0,0
1751228952664,320,/web/index.php/performance/viewPerformanceModule-243-0,302,Found,TG_performance 1-4,text,true,,2144,903,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceModule,320,0,0
1751228952985,336,/web/index.php/performance/viewPerformanceModule-243-1,200,OK,TG_performance 1-4,text,true,,3239,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/searchEvaluatePerformanceReview,336,0,0
1751228952307,1056,click performance tracker,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-5,,true,,8609,2631,5,5,null,0,3221,0
1751228952307,372,/web/index.php/performance/viewPerformanceTracker-254,200,OK,TG_performance 1-5,text,true,,3210,893,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,372,0,0
1751228953771,323,/web/index.php/api/v2/performance/config/trackers-257,200,OK,TG_performance 1-5,text,true,,3980,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&sortField=performanceTracker.modifiedDate&sortOrder=DESC,323,0,0
1751228955179,361,/web/index.php/api/v2/performance/config/trackers-262,200,OK,TG_performance 1-5,text,true,,1419,876,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&empNumber=210&sortField=performanceTracker.modifiedDate&sortOrder=DESC,361,0,0
1751228952935,1028,click performance tracker,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-3,,true,,8609,2631,5,5,null,0,3138,0
1751228952935,330,/web/index.php/performance/viewPerformanceTracker-254,200,OK,TG_performance 1-3,text,true,,3210,893,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,330,0,0
1751228954303,351,/web/index.php/api/v2/performance/config/trackers-257,200,OK,TG_performance 1-3,text,true,,3980,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&sortField=performanceTracker.modifiedDate&sortOrder=DESC,351,0,0
1751228955688,347,/web/index.php/api/v2/performance/config/trackers-262,200,OK,TG_performance 1-3,text,true,,1419,876,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&empNumber=209&sortField=performanceTracker.modifiedDate&sortOrder=DESC,347,0,0
1751228953068,1050,click performance tracker,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-2,,true,,8609,2631,5,5,null,0,3211,0
1751228953068,331,/web/index.php/performance/viewPerformanceTracker-254,200,OK,TG_performance 1-2,text,true,,3210,893,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,331,0,0
1751228954491,350,/web/index.php/api/v2/performance/config/trackers-257,200,OK,TG_performance 1-2,text,true,,3980,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&sortField=performanceTracker.modifiedDate&sortOrder=DESC,350,0,0
1751228955910,369,/web/index.php/api/v2/performance/config/trackers-262,200,OK,TG_performance 1-2,text,true,,1419,876,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&empNumber=212&sortField=performanceTracker.modifiedDate&sortOrder=DESC,369,0,0
1751228956583,331,add tracker,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-5,,true,,3205,883,5,5,null,0,1065,0
1751228956583,331,/web/index.php/performance/addPerformanceTracker-263,200,OK,TG_performance 1-5,text,true,,3205,883,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTracker,331,0,0
1751228953834,1084,click performance tracker,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-1,,true,,8609,2631,5,5,null,0,3192,0
1751228953834,418,/web/index.php/performance/viewPerformanceTracker-254,200,OK,TG_performance 1-1,text,true,,3210,893,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,418,0,0
1751228955334,310,/web/index.php/api/v2/performance/config/trackers-257,200,OK,TG_performance 1-1,text,true,,3980,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&sortField=performanceTracker.modifiedDate&sortOrder=DESC,310,0,0
1751228956715,356,/web/index.php/api/v2/performance/config/trackers-262,200,OK,TG_performance 1-1,text,true,,1419,876,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&empNumber=211&sortField=performanceTracker.modifiedDate&sortOrder=DESC,356,0,0
1751228957100,325,add tracker,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-3,,true,,3205,883,5,5,null,0,1047,0
1751228957100,325,/web/index.php/performance/addPerformanceTracker-263,200,OK,TG_performance 1-3,text,true,,3205,883,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTracker,325,0,0
1751228954420,1075,click performance tracker,200,"Number of samples in transaction : 3, number of failing samples : 0",TG_performance 1-4,,true,,8609,2631,5,5,null,0,3104,0
1751228954420,330,/web/index.php/performance/viewPerformanceTracker-254,200,OK,TG_performance 1-4,text,true,,3210,893,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,330,0,0
1751228955795,367,/web/index.php/api/v2/performance/config/trackers-257,200,OK,TG_performance 1-4,text,true,,3980,862,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&sortField=performanceTracker.modifiedDate&sortOrder=DESC,367,0,0
1751228957175,378,/web/index.php/api/v2/performance/config/trackers-262,200,OK,TG_performance 1-4,text,true,,1419,876,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers?limit=50&offset=0&empNumber=213&sortField=performanceTracker.modifiedDate&sortOrder=DESC,378,0,0
1751228957328,391,add tracker,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-2,,true,,3205,883,5,5,null,0,1025,0
1751228957329,391,/web/index.php/performance/addPerformanceTracker-263,200,OK,TG_performance 1-2,text,true,,3205,883,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTracker,391,0,0
1751228958109,433,add tracker,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-1,,true,,3205,883,5,5,null,0,1022,0
1751228958110,433,/web/index.php/performance/addPerformanceTracker-263,200,OK,TG_performance 1-1,text,true,,3205,883,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTracker,433,0,0
1751228958598,333,add tracker,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-4,,true,,3205,883,5,5,null,0,1031,0
1751228958599,333,/web/index.php/performance/addPerformanceTracker-263,200,OK,TG_performance 1-4,text,true,,3205,883,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTracker,333,0,0
1751228957980,3073,save tracker and add log,200,"Number of samples in transaction : 8, number of failing samples : 0",TG_performance 1-5,,true,,26854,6504,5,5,null,0,8337,0
1751228957980,389,/web/index.php/api/v2/performance/config/trackers/14-267,200,OK,TG_performance 1-5,text,true,,1809,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers,389,0,0
1751228959370,325,/web/index.php/performance/viewPerformanceTracker-268,200,OK,TG_performance 1-5,text,true,,3210,886,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,325,0,0
1751228960703,323,/web/index.php/performance/viewEmployeePerformanceTrackerList-272,200,OK,TG_performance 1-5,text,true,,3212,896,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewEmployeePerformanceTrackerList,323,0,0
1751228962055,693,/web/index.php/api/v2/performance/employees/trackers-275,200,OK,TG_performance 1-5,text,true,,5392,895,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&includeEmployees=onlyCurrent,693,0,0
1751228963831,317,/web/index.php/api/v2/performance/trackers/reviewers-278,200,OK,TG_performance 1-5,text,true,,1419,869,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/reviewers?nameOrId=%24%7BtrackerempFirstname%7D&includeEmployees=onlyCurrent,317,0,0
1751228965185,312,/web/index.php/api/v2/performance/employees/trackers-279,200,OK,TG_performance 1-5,text,true,,1419,909,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&empNumber=210&includeEmployees=onlyCurrent,312,0,0
1751228966556,375,/web/index.php/performance/addPerformanceTrackerLog/trackId/14-280,200,OK,TG_performance 1-5,text,true,,8722,242,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTrackerLog/trackId/25,375,0,0
1751228967976,339,/web/index.php/api/v2/performance/trackers/14/logs-286,200,OK,TG_performance 1-5,text,true,,1671,894,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/25/logs,339,0,0
1751228958479,2839,save tracker and add log,200,"Number of samples in transaction : 8, number of failing samples : 0",TG_performance 1-3,,true,,26866,6516,5,5,null,0,8472,0
1751228958480,384,/web/index.php/api/v2/performance/config/trackers/14-267,200,OK,TG_performance 1-3,text,true,,1809,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers,384,0,0
1751228959874,330,/web/index.php/performance/viewPerformanceTracker-268,200,OK,TG_performance 1-3,text,true,,3210,886,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,330,0,0
1751228961255,371,/web/index.php/performance/viewEmployeePerformanceTrackerList-272,200,OK,TG_performance 1-3,text,true,,3212,896,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewEmployeePerformanceTrackerList,371,0,0
1751228962646,383,/web/index.php/api/v2/performance/employees/trackers-275,200,OK,TG_performance 1-3,text,true,,5392,895,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&includeEmployees=onlyCurrent,383,0,0
1751228964111,320,/web/index.php/api/v2/performance/trackers/reviewers-278,200,OK,TG_performance 1-3,text,true,,1419,869,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/reviewers?nameOrId=%24%7BtrackerempFirstname%7D&includeEmployees=onlyCurrent,320,0,0
1751228965509,348,/web/index.php/api/v2/performance/employees/trackers-279,200,OK,TG_performance 1-3,text,true,,1419,909,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&empNumber=209&includeEmployees=onlyCurrent,348,0,0
1751228966926,332,/web/index.php/performance/addPerformanceTrackerLog/trackId/14-280,200,OK,TG_performance 1-3,text,true,,8722,242,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTrackerLog/trackId/25,332,0,0
1751228968349,371,/web/index.php/api/v2/performance/trackers/14/logs-286,200,OK,TG_performance 1-3,text,true,,1683,906,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/25/logs,371,0,0
1751228958744,2698,save tracker and add log,200,"Number of samples in transaction : 8, number of failing samples : 0",TG_performance 1-2,,true,,26867,6517,5,5,null,0,8516,0
1751228958745,321,/web/index.php/api/v2/performance/config/trackers/14-267,200,OK,TG_performance 1-2,text,true,,1809,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers,321,0,0
1751228960144,319,/web/index.php/performance/viewPerformanceTracker-268,200,OK,TG_performance 1-2,text,true,,3210,886,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,319,0,0
1751228961521,324,/web/index.php/performance/viewEmployeePerformanceTrackerList-272,200,OK,TG_performance 1-2,text,true,,3212,896,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewEmployeePerformanceTrackerList,324,0,0
1751228962927,308,/web/index.php/api/v2/performance/employees/trackers-275,200,OK,TG_performance 1-2,text,true,,5392,895,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&includeEmployees=onlyCurrent,308,0,0
1751228964268,331,/web/index.php/api/v2/performance/trackers/reviewers-278,200,OK,TG_performance 1-2,text,true,,1419,869,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/reviewers?nameOrId=%24%7BtrackerempFirstname%7D&includeEmployees=onlyCurrent,331,0,0
1751228965670,304,/web/index.php/api/v2/performance/employees/trackers-279,200,OK,TG_performance 1-2,text,true,,1419,909,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&empNumber=212&includeEmployees=onlyCurrent,304,0,0
1751228967055,330,/web/index.php/performance/addPerformanceTrackerLog/trackId/14-280,200,OK,TG_performance 1-2,text,true,,8722,242,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTrackerLog/trackId/18,330,0,0
1751228968431,461,/web/index.php/api/v2/performance/trackers/14/logs-286,200,OK,TG_performance 1-2,text,true,,1684,907,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/18/logs,461,0,0
1751228969395,639,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-5,,true,,4662,1747,5,5,null,0,1,0
1751228969396,639,/web/index.php/auth/logout-288,200,OK,TG_performance 1-5,text,true,,4662,1747,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,298,0,0
1751228969396,298,/web/index.php/auth/logout-288-0,302,Found,TG_performance 1-5,text,true,,2072,874,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,298,0,0
1751228969694,341,/web/index.php/auth/logout-288-1,200,OK,TG_performance 1-5,text,true,,2590,873,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,341,0,0
1751228969964,776,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-2,,true,,4679,1747,5,5,null,0,1,0
1751228969964,776,/web/index.php/auth/logout-288,200,OK,TG_performance 1-2,text,true,,4679,1747,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,411,0,0
1751228969964,411,/web/index.php/auth/logout-288-0,302,Found,TG_performance 1-2,text,true,,2072,874,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,411,0,0
1751228970376,364,/web/index.php/auth/logout-288-1,200,OK,TG_performance 1-2,text,true,,2607,873,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,364,0,0
1751228959564,2722,save tracker and add log,200,"Number of samples in transaction : 8, number of failing samples : 0",TG_performance 1-1,,true,,26864,6514,5,5,null,0,8494,0
1751228959564,319,/web/index.php/api/v2/performance/config/trackers/14-267,200,OK,TG_performance 1-1,text,true,,1809,913,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/config/trackers,319,0,0
1751228960981,317,/web/index.php/performance/viewPerformanceTracker-268,200,OK,TG_performance 1-1,text,true,,3210,886,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewPerformanceTracker,317,0,0
1751228962321,427,/web/index.php/performance/viewEmployeePerformanceTrackerList-272,200,OK,TG_performance 1-1,text,true,,3212,896,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/viewEmployeePerformanceTrackerList,427,0,0
1751228963780,362,/web/index.php/api/v2/performance/employees/trackers-275,200,OK,TG_performance 1-1,text,true,,5392,895,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&includeEmployees=onlyCurrent,362,0,0
1751228965199,307,/web/index.php/api/v2/performance/trackers/reviewers-278,200,OK,TG_performance 1-1,text,true,,1419,869,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/reviewers?nameOrId=%24%7BtrackerempFirstname%7D&includeEmployees=onlyCurrent,307,0,0
1751228966588,342,/web/index.php/api/v2/performance/employees/trackers-279,200,OK,TG_performance 1-1,text,true,,1419,909,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/employees/trackers?limit=50&offset=0&sortField=tracker.modifiedDate&sortOrder=DESC&empNumber=211&includeEmployees=onlyCurrent,342,0,0
1751228967989,327,/web/index.php/performance/addPerformanceTrackerLog/trackId/14-280,200,OK,TG_performance 1-1,text,true,,8722,242,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/performance/addPerformanceTrackerLog/trackId/29,327,0,0
1751228969380,321,/web/index.php/api/v2/performance/trackers/14/logs-286,200,OK,TG_performance 1-1,text,true,,1681,904,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/performance/trackers/29/logs,321,0,0
1751228969796,1094,logout,200,"Number of samples in transaction : 1, number of failing samples : 0",TG_performance 1-3,,true,,4673,1747,5,5,null,0,-1,0
1751228969796,1094,/web/index.php/auth/logout-288,200,OK,TG_performance 1-3,text,true,,4673,1747,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,748,0,0
1751228969796,748,/web/index.php/auth/logout-288-0,302,Found,TG_performance 1-3,text,true,,2072,874,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,748,0,0
1751228970545,345,/web/index.php/auth/logout-288-1,200,OK,TG_performance 1-3,text,true,,2601,873,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,345,0,0
1751228971043,1,Pacing,200,OK,TG_performance 1-5,text,true,,0,0,5,5,null,0,0,0
1751228971044,1,Debug Sampler,200,OK,TG_performance 1-5,text,true,,2299,0,5,5,null,0,0,0
